total apps: 9,,,,,,,,,,
Total number of requests: 174,,,,,,,,,,
Total number of GET requests: 160,,,,,,,,,,
Percentage of GET requests: 91.95402298850574%,,,,,,,,,,
Average number of requests per app: 19.333333333333332,,,,,,,,,,
Average number of GET requests per app: 17.77777777777778,,,,,,,,,,
Average number of expire requests: 56,,,,,,,,,,
Percentage of expire requests: 32.18390804597701%,,,,,,,,,,
Average number of expire requests per app: 6.222222222222222,,,,,,,,,,
Average data length per request: 102755.84126984127,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(23673): URLConn","23","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","24","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","25","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","26","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","27","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","28","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","29","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","30","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","31","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","32","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","33","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","34","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","35","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","36","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","37","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/pic_update.jpg","false","31486","public, max-age=0","Not found","Not found","Not found"
